"";"date";"tag";"time";"article_name";"main";"article_id"
"4030";"2015-09-28";"Afghánistán";"20:02";"Afghánskı exodus pohání Taliban a bída, vláda nestíhá tisknout pasy";0;"A150923_125624_zahranicni_ane"
"4089";"2015-09-29";"Pøíliv uprchlíkù do Evropy";"10:43";"Zrušme bìencùm minimální mzdu, uvaují Nìmci. Chtìjí je dostat do práce";1;"A150929_100108_zahranicni_mlb"
"4090";"2015-09-29";"Èesko";"10:43";"Zrušme bìencùm minimální mzdu, uvaují Nìmci. Chtìjí je dostat do práce";0;"A150929_100108_zahranicni_mlb"
"4091";"2015-09-29";"Krimi / Èerná kronika ";"10:43";"Zrušme bìencùm minimální mzdu, uvaují Nìmci. Chtìjí je dostat do práce";0;"A150929_100108_zahranicni_mlb"
"4092";"2015-09-29";"Praha";"10:43";"Zrušme bìencùm minimální mzdu, uvaují Nìmci. Chtìjí je dostat do práce";0;"A150929_100108_zahranicni_mlb"
"4141";"2015-09-29";"Pøíliv uprchlíkù do Evropy";"16:08";"Pokud se uprchlická krize nevyøeší, zasáhneme silou, varuje Rakousko";1;"A150929_155245_zahranicni_aba"
"4142";"2015-09-29";"Svìt";"16:08";"Pokud se uprchlická krize nevyøeší, zasáhneme silou, varuje Rakousko";0;"A150929_155245_zahranicni_aba"
"4143";"2015-09-29";"Uprchlíci";"16:08";"Pokud se uprchlická krize nevyøeší, zasáhneme silou, varuje Rakousko";0;"A150929_155245_zahranicni_aba"
"4187";"2015-09-30";"Pardubice";"15:37";"Pomáhali uprchlíkùm, teï je vydìsily oprátky s vıhrùkou „vlastizrádcùm“";1;"A150930_121011_pardubice-zpravy_mt"
"4188";"2015-09-30";"Pøíliv uprchlíkù do Evropy";"15:37";"Pomáhali uprchlíkùm, teï je vydìsily oprátky s vıhrùkou „vlastizrádcùm“";1;"A150930_121011_pardubice-zpravy_mt"
"4189";"2015-09-30";"Èesko";"15:37";"Pomáhali uprchlíkùm, teï je vydìsily oprátky s vıhrùkou „vlastizrádcùm“";0;"A150930_121011_pardubice-zpravy_mt"
"4190";"2015-09-30";"Domácí politika";"15:37";"Pomáhali uprchlíkùm, teï je vydìsily oprátky s vıhrùkou „vlastizrádcùm“";0;"A150930_121011_pardubice-zpravy_mt"
"4191";"2015-09-30";"virtuální";"15:37";"Pomáhali uprchlíkùm, teï je vydìsily oprátky s vıhrùkou „vlastizrádcùm“";0;"A150930_121011_pardubice-zpravy_mt"
"4215";"2015-09-30";"Pøíliv uprchlíkù do Evropy";"08:58";"Chovanec: Cvièení dopadlo dobøe, u hranic ale musíme bıt rychleji";1;"A150930_085541_domaci_san"
"4216";"2015-09-30";"Hranièní pøechod";"08:58";"Chovanec: Cvièení dopadlo dobøe, u hranic ale musíme bıt rychleji";0;"A150930_085541_domaci_san"
"4217";"2015-09-30";"Tomáš Tuhı";"08:58";"Chovanec: Cvièení dopadlo dobøe, u hranic ale musíme bıt rychleji";0;"A150930_085541_domaci_san"
"4218";"2015-09-30";"Uprchlíci";"08:58";"Chovanec: Cvièení dopadlo dobøe, u hranic ale musíme bıt rychleji";0;"A150930_085541_domaci_san"
"4286";"2015-09-30";"Pøíliv uprchlíkù do Evropy";"06:48";"Nìmecká SPD pøekládá ústavu do arabštiny, chce ji rozdat uprchlíkùm";1;"A150930_064907_zahranicni_san"
"4287";"2015-09-30";"Uprchlíci";"06:48";"Nìmecká SPD pøekládá ústavu do arabštiny, chce ji rozdat uprchlíkùm";0;"A150930_064907_zahranicni_san"
"4375";"2015-09-30";"Pøíliv uprchlíkù do Evropy";"12:33";"Syrská vozíèkáøka miluje Tak jde èas. Oivili pro ni milovanou postavu";1;"A150929_194912_zahranicni_kha"
"4376";"2015-09-30";"Handicapovaní";"12:33";"Syrská vozíèkáøka miluje Tak jde èas. Oivili pro ni milovanou postavu";0;"A150929_194912_zahranicni_kha"
"4377";"2015-09-30";"Svìt";"12:33";"Syrská vozíèkáøka miluje Tak jde èas. Oivili pro ni milovanou postavu";0;"A150929_194912_zahranicni_kha"
"4389";"2015-09-26";"Frıdek-Místek";"05:12";"Uprchlíci ve Vyšních Lhotách si vyrábìli zbranì. Policisté je zabavili";1;"A150925_210406_domaci_san"
"4390";"2015-09-26";"Moravskoslezskı kraj";"05:12";"Uprchlíci ve Vyšních Lhotách si vyrábìli zbranì. Policisté je zabavili";1;"A150925_210406_domaci_san"
"4391";"2015-09-26";"Pøíliv uprchlíkù do Evropy";"05:12";"Uprchlíci ve Vyšních Lhotách si vyrábìli zbranì. Policisté je zabavili";1;"A150925_210406_domaci_san"
"4392";"2015-09-26";"Domácí politika";"05:12";"Uprchlíci ve Vyšních Lhotách si vyrábìli zbranì. Policisté je zabavili";0;"A150925_210406_domaci_san"
"4393";"2015-09-26";"Uprchlíci";"05:12";"Uprchlíci ve Vyšních Lhotách si vyrábìli zbranì. Policisté je zabavili";0;"A150925_210406_domaci_san"
"4407";"2015-09-26";"Pøíliv uprchlíkù do Evropy";"13:46";"Uprchlíci se stoèí k jihu, tuší Chorvati a upírají oèi k Dubrovníku";1;"A150926_131955_zahranicni_kha"
"4408";"2015-09-26";"Evropa";"13:46";"Uprchlíci se stoèí k jihu, tuší Chorvati a upírají oèi k Dubrovníku";0;"A150926_131955_zahranicni_kha"
"4409";"2015-09-26";"Uprchlíci";"13:46";"Uprchlíci se stoèí k jihu, tuší Chorvati a upírají oèi k Dubrovníku";0;"A150926_131955_zahranicni_kha"
"4432";"2015-09-26";"Pøíliv uprchlíkù do Evropy";"16:02";"Merkelová doplácí na vstøícnost k uprchlíkùm, její obliba se propadá";1;"A150926_155651_zahranicni_fka"
"4433";"2015-09-26";"Angela Merkelová";"16:02";"Merkelová doplácí na vstøícnost k uprchlíkùm, její obliba se propadá";0;"A150926_155651_zahranicni_fka"
"4434";"2015-09-26";"Evropa";"16:02";"Merkelová doplácí na vstøícnost k uprchlíkùm, její obliba se propadá";0;"A150926_155651_zahranicni_fka"
"4435";"2015-09-26";"Nìmecko";"16:02";"Merkelová doplácí na vstøícnost k uprchlíkùm, její obliba se propadá";0;"A150926_155651_zahranicni_fka"
"4436";"2015-09-26";"Program RTL";"16:02";"Merkelová doplácí na vstøícnost k uprchlíkùm, její obliba se propadá";0;"A150926_155651_zahranicni_fka"
"4437";"2015-09-26";"Uprchlíci";"16:02";"Merkelová doplácí na vstøícnost k uprchlíkùm, její obliba se propadá";0;"A150926_155651_zahranicni_fka"
"4438";"2015-09-26";"Viktor Orbán";"16:02";"Merkelová doplácí na vstøícnost k uprchlíkùm, její obliba se propadá";0;"A150926_155651_zahranicni_fka"
"4462";"2015-09-26";"Pøíliv uprchlíkù do Evropy";"19:40";"Ve Finsku je zima a nuda, stìují si Iráèané a ruší ádosti o azyl";1;"A150926_175030_zahranicni_kha"
"4497";"2015-09-27";"Pøíliv uprchlíkù do Evropy";"10:10";"Na Balkán dorazily podzimní deštì, uprchlíci se tøesou pod pláštìnkami";1;"A150927_095751_zahranicni_kha"
"4498";"2015-09-27";"Uprchlíci";"10:10";"Na Balkán dorazily podzimní deštì, uprchlíci se tøesou pod pláštìnkami";0;"A150927_095751_zahranicni_kha"
"4516";"2015-09-25";"Andrej Babiš";"10:45";"Klaus se podle Babiše vrací do politiky, Kalousek podpoøil èeskou vládu";0;"A150925_104709_domaci_kop"
"4517";"2015-09-25";"Domácí politika";"10:45";"Klaus se podle Babiše vrací do politiky, Kalousek podpoøil èeskou vládu";0;"A150925_104709_domaci_kop"
"4518";"2015-09-25";"Evropská unie";"10:45";"Klaus se podle Babiše vrací do politiky, Kalousek podpoøil èeskou vládu";0;"A150925_104709_domaci_kop"
"4519";"2015-09-25";"Miroslav Kalousek";"10:45";"Klaus se podle Babiše vrací do politiky, Kalousek podpoøil èeskou vládu";0;"A150925_104709_domaci_kop"
"4520";"2015-09-25";"referendum";"10:45";"Klaus se podle Babiše vrací do politiky, Kalousek podpoøil èeskou vládu";0;"A150925_104709_domaci_kop"
"4521";"2015-09-25";"Robert Fico";"10:45";"Klaus se podle Babiše vrací do politiky, Kalousek podpoøil èeskou vládu";0;"A150925_104709_domaci_kop"
"4522";"2015-09-25";"TOP 09";"10:45";"Klaus se podle Babiše vrací do politiky, Kalousek podpoøil èeskou vládu";0;"A150925_104709_domaci_kop"
"4523";"2015-09-25";"Uprchlíci";"10:45";"Klaus se podle Babiše vrací do politiky, Kalousek podpoøil èeskou vládu";0;"A150925_104709_domaci_kop"
"4524";"2015-09-25";"Václav Klaus";"10:45";"Klaus se podle Babiše vrací do politiky, Kalousek podpoøil èeskou vládu";0;"A150925_104709_domaci_kop"
"4527";"2015-09-25";"Pøíliv uprchlíkù do Evropy";"06:16";"Maïarsko pøitvrzuje. Na hranice vyšle tisíce vojákù, tanky i obrnìnce";1;"A150925_061807_zahranicni_jj"
"4528";"2015-09-25";"Evropa";"06:16";"Maïarsko pøitvrzuje. Na hranice vyšle tisíce vojákù, tanky i obrnìnce";0;"A150925_061807_zahranicni_jj"
"4529";"2015-09-25";"Hranièní pøechod";"06:16";"Maïarsko pøitvrzuje. Na hranice vyšle tisíce vojákù, tanky i obrnìnce";0;"A150925_061807_zahranicni_jj"
"4530";"2015-09-25";"Uprchlíci";"06:16";"Maïarsko pøitvrzuje. Na hranice vyšle tisíce vojákù, tanky i obrnìnce";0;"A150925_061807_zahranicni_jj"
"4582";"2015-09-25";"Pøíliv uprchlíkù do Evropy";"14:19";"Zeman telefonoval Ficovi, chválil ho za zarputilı odpor ke kvótám";1;"A150925_134422_domaci_ane"
"4583";"2015-09-25";"Bohuslav Sobotka";"14:19";"Zeman telefonoval Ficovi, chválil ho za zarputilı odpor ke kvótám";0;"A150925_134422_domaci_ane"
"4584";"2015-09-25";"ÈSSD";"14:19";"Zeman telefonoval Ficovi, chválil ho za zarputilı odpor ke kvótám";0;"A150925_134422_domaci_ane"
"4585";"2015-09-25";"Evropská unie";"14:19";"Zeman telefonoval Ficovi, chválil ho za zarputilı odpor ke kvótám";0;"A150925_134422_domaci_ane"
"4586";"2015-09-25";"Jiøí Ovèáèek";"14:19";"Zeman telefonoval Ficovi, chválil ho za zarputilı odpor ke kvótám";0;"A150925_134422_domaci_ane"
"4587";"2015-09-25";"Miloš Zeman";"14:19";"Zeman telefonoval Ficovi, chválil ho za zarputilı odpor ke kvótám";0;"A150925_134422_domaci_ane"
"4588";"2015-09-25";"Pavel Bìlobrádek";"14:19";"Zeman telefonoval Ficovi, chválil ho za zarputilı odpor ke kvótám";0;"A150925_134422_domaci_ane"
"4589";"2015-09-25";"Robert Fico";"14:19";"Zeman telefonoval Ficovi, chválil ho za zarputilı odpor ke kvótám";0;"A150925_134422_domaci_ane"
"4594";"2015-09-25";"Evropská komise";"17:18";"Finští radikálové napadli autobus s migranty, jeden dorazil v hábitu KKK";0;"A150925_164429_zahranicni_ale"
"4595";"2015-09-25";"extremismus";"17:18";"Finští radikálové napadli autobus s migranty, jeden dorazil v hábitu KKK";0;"A150925_164429_zahranicni_ale"
"4596";"2015-09-25";"Finsko";"17:18";"Finští radikálové napadli autobus s migranty, jeden dorazil v hábitu KKK";0;"A150925_164429_zahranicni_ale"
"4597";"2015-09-25";"Uprchlíci";"17:18";"Finští radikálové napadli autobus s migranty, jeden dorazil v hábitu KKK";0;"A150925_164429_zahranicni_ale"
"4611";"2015-09-25";"Pøíliv uprchlíkù do Evropy";"18:47";"Èeská armáda vyšle do Maïarska 20 vojákù, polní kuchyni a vrták";1;"A150925_183920_domaci_fer"
"4612";"2015-09-25";"Armáda Èeské republiky";"18:47";"Èeská armáda vyšle do Maïarska 20 vojákù, polní kuchyni a vrták";0;"A150925_183920_domaci_fer"
"4613";"2015-09-25";"Josef Beèváø";"18:47";"Èeská armáda vyšle do Maïarska 20 vojákù, polní kuchyni a vrták";0;"A150925_183920_domaci_fer"
"4614";"2015-09-25";"Maïarsko";"18:47";"Èeská armáda vyšle do Maïarska 20 vojákù, polní kuchyni a vrták";0;"A150925_183920_domaci_fer"
"4615";"2015-09-25";"Pøíliv uprchlíkù do Evropy";"20:15";"Švéd bojoval v parlamentu proti migrantùm, z ubytoven má teï zlatı dùl";1;"A150925_145849_zahranicni_mlb"
"4616";"2015-09-25";"Islámskı stát";"13:49";"Iráètí vojáci odhazují flinty, pøidávají se k uprchlické vlnì do Evropy";1;"A150925_124302_zahranicni_aha"
"4617";"2015-09-25";"Pøíliv uprchlíkù do Evropy";"13:49";"Iráètí vojáci odhazují flinty, pøidávají se k uprchlické vlnì do Evropy";1;"A150925_124302_zahranicni_aha"
"4618";"2015-09-25";"Evropa";"13:49";"Iráètí vojáci odhazují flinty, pøidávají se k uprchlické vlnì do Evropy";0;"A150925_124302_zahranicni_aha"
"4619";"2015-09-25";"Islámskı stát";"13:49";"Iráètí vojáci odhazují flinty, pøidávají se k uprchlické vlnì do Evropy";0;"A150925_124302_zahranicni_aha"
"4620";"2015-09-25";"Korupce";"13:49";"Iráètí vojáci odhazují flinty, pøidávají se k uprchlické vlnì do Evropy";0;"A150925_124302_zahranicni_aha"
"4621";"2015-09-25";"Uprchlíci";"13:49";"Iráètí vojáci odhazují flinty, pøidávají se k uprchlické vlnì do Evropy";0;"A150925_124302_zahranicni_aha"
"4633";"2015-09-17";"Pøíliv uprchlíkù do Evropy";"06:40";"Nìmecká firma odmítla dodávat Maïarùm iletkovı drát proti uprchlíkùm";1;"A150916_121105_zahranicni_san"
"4634";"2015-09-17";"Evropa";"06:40";"Nìmecká firma odmítla dodávat Maïarùm iletkovı drát proti uprchlíkùm";0;"A150916_121105_zahranicni_san"
"4635";"2015-09-17";"Uprchlíci";"06:40";"Nìmecká firma odmítla dodávat Maïarùm iletkovı drát proti uprchlíkùm";0;"A150916_121105_zahranicni_san"
